id,image,issue_id,author_id,caption
322,prime/winter-2015/article/web.baycities.8.MB.jpg,7,46,""
325,prime/winter-2015/article/title_5.jpg,7,7,""
326,prime/winter-2015/article/web.pcg.1.ENg.jpg,7,7,""
327,prime/winter-2015/article/web.pcg.10.ENg.jpg,7,7,""
328,prime/winter-2015/article/web.pcg.2.ENg.jpg,7,7,""
329,prime/winter-2015/article/web.pcg.4.ENg.jpg,7,7,""
330,prime/winter-2015/article/web.pcg.5.ENg.jpg,7,7,""
331,prime/winter-2015/article/web.drink.2.AK.jpg,7,47,""
332,prime/winter-2015/article/web.pcg.6.ENg.jpg,7,7,""
333,prime/winter-2015/article/web.drink.allofthedrinks.2.AK.jpg,7,29,""
334,prime/winter-2015/article/web.pcg.7.ENg.jpg,7,7,""
335,prime/winter-2015/article/web.food.1.batter2.AK.jpg,7,29,""
336,prime/winter-2015/article/web.pcg.8.ENg.jpg,7,7,""
337,prime/winter-2015/article/web.pcg.9.ENg.jpg,7,7,""
339,prime/winter-2015/article/web.food.1.batteringredients.AK.jpg,7,29,""
340,prime/winter-2015/article/web.food.1.table.AK.jpg,7,29,""
341,prime/winter-2015/article/web.food.1.waffle1.AK.jpg,7,29,""
342,prime/winter-2015/article/web.food.1.waffle2.AK.jpg,7,29,""
343,prime/winter-2015/article/web.food.1.waffle3.AK.jpg,7,29,""
344,prime/winter-2015/article/web.Alec.AW.1.jpg,7,23,""
345,prime/winter-2015/article/web.Sarah.AW.2.jpg,7,23,""
346,prime/winter-2015/article/web.Alec.AW.3.jpg,7,23,""
347,prime/winter-2015/article/title_6.jpg,7,26,""
348,prime/winter-2015/article/web.Sarah.AW.4.jpg,7,23,""
351,prime/winter-2015/article/web.fashion.AY.2.jpg,7,26,""
353,prime/winter-2015/article/web.fashion.AY.4.jpg,7,26,""
355,prime/winter-2015/article/web.Alec.AW.2.jpg,7,23,""
357,prime/winter-2015/article/web.Alec.JZ.3.jpg,7,50,""
358,prime/winter-2015/article/web.Alec.JZ.5.jpg,7,50,""
359,prime/winter-2015/article/web.alec324792384.AW.jpg,7,23,""
360,prime/winter-2015/article/web.Sarah.AW.1.jpg,7,23,""
361,prime/winter-2015/article/web.Sarah.AW.3.jpg,7,23,""
362,prime/winter-2015/article/web.Sarah.JZ.1.jpg,7,50,""
363,prime/winter-2015/article/web.Sarah.JZ.8.jpg,7,50,""
364,prime/winter-2015/article/title (1).jpg,7,,""
356,prime/winter-2015/article/web.court.final.3.jpg,7,53,""
354,prime/winter-2015/article/web.court.final.2.jpg,7,53,""
349,prime/winter-2015/article/web.court.final.4.jpg,7,53,""
350,prime/winter-2015/article/web.court.final.5.jpg,7,53,""
365,prime/spring-2015/article/MAIN.web.prime.fashion.4.MB.jpg,8,24,""
366,prime/spring-2015/article/web.prime.fashion.1.MB.jpg,8,24,""
367,prime/spring-2015/article/web.prime.fashion.2.MB.jpg,8,24,""
368,prime/spring-2015/article/jeong-illo-main.jpg,8,59,""
369,prime/spring-2015/article/jeong-illo-LA.jpg,8,59,""
370,prime/spring-2015/article/jeong-illo-Seoul.jpg,8,59,""
375,prime/spring-2015/article/web.theaters.dtla.2.HC.jpg,8,62,""
376,prime/spring-2015/article/web.theaters.silent.1.HC.jpg,8,62,""
377,prime/spring-2015/article/MAIN.web.theaters.westwood.1.HC.jpg,8,62,""
378,prime/spring-2015/article/MAIN.web.prime.final.AK.jpg,8,29,""
379,prime/spring-2015/article/web.prime.cookies.AK.jpg,8,29,""
380,prime/spring-2015/article/earl-grey.png,8,,""
381,prime/spring-2015/article/milk-tea.png,8,,""
382,prime/spring-2015/article/mojito.png,8,,""
383,prime/spring-2015/article/orange-jasmine.png,8,,""
384,prime/spring-2015/article/red-velvet.png,8,,""
385,prime/spring-2015/article/MAIN.web.prime.DIY.final.jpg,8,29,""
386,prime/spring-2015/article/web.prime.items.final.jpg,8,29,""
387,prime/spring-2015/article/web.theaters.westwood.4.HC.jpg,8,62,""
371,prime/spring-2015/article/MAIN.web.prime.bo.2.AW.jpg,8,23,""
374,prime/spring-2015/article/web.prime.bo.5.AW.jpg,8,23,""
373,prime/spring-2015/article/web.prime.nyala.1.AK.jpg,8,29,""
372,prime/spring-2015/article/web.prime.nyala.4.AK.jpg,8,29,""
388,prime/fall-2015/article/3db0b894-cdc3-4d03-903c-1a4068f1e1ec.jpg,10,17,""
389,prime/fall-2015/article/cc8787fe-ee4c-45c1-8b4e-91b89eb49ab0.jpg,10,17,""
390,prime/fall-2015/article/a251bab6-25f4-4c21-87db-e01079bb03ff.jpg,10,17,""
391,prime/fall-2015/article/5d74a468-e4ea-4459-955c-db4533816d09.jpg,10,17,""
392,prime/fall-2015/article/3f562190-214d-46ca-8d78-63cfeeddeb31.jpg,10,17,""
393,prime/fall-2015/article/c1087819-0c1e-4d51-bdb8-23ff3d4b9a83.jpg,10,17,""
394,prime/fall-2015/article/b1298946-51f8-4032-9099-faf18c8c21fc.jpg,10,17,""
396,prime/fall-2015/article/4a825218-4e04-4272-a267-0a25d50bb211.jpg,10,17,""
397,prime/fall-2015/article/AYU_9957.jpg,10,17,""
398,prime/fall-2015/article/Screen Shot 2015-11-17 at 5.26.30 PM.png,10,17,""
399,prime/fall-2015/article/pinecone-1.jpg,10,17,""
400,prime/fall-2015/article/pinecone-2.jpg,10,17,""
401,prime/fall-2015/article/pinecone-2_5gv9280.jpg,10,17,""
402,prime/fall-2015/article/pinecone-3.jpg,10,17,""
403,prime/fall-2015/article/pinecone-4.jpg,10,17,""
404,prime/fall-2015/article/pinecone-6.jpg,10,17,""
405,prime/fall-2015/article/pinecone-5.jpg,10,17,""
406,prime/fall-2015/article/pinecone-7.jpg,10,17,""
407,prime/fall-2015/article/hike1.jpg,10,17,""
408,prime/fall-2015/article/hike2.jpg,10,17,""
409,prime/fall-2015/article/hike3.jpg,10,17,""
410,prime/fall-2015/article/hike4.jpg,10,17,""
411,prime/fall-2015/article/hike5.jpg,10,17,""
412,prime/fall-2015/article/hike7.jpg,10,17,""
413,prime/fall-2015/article/hike6.jpg,10,17,""
414,prime/fall-2015/article/LT1.jpg,10,26,""
415,prime/fall-2015/article/LT2.jpg,10,26,""
416,prime/fall-2015/article/LT3.jpg,10,26,""
417,prime/fall-2015/article/SK1.jpg,10,26,""
418,prime/fall-2015/article/LT2_pucFZsD.jpg,10,26,""
419,prime/fall-2015/article/SK3.jpg,10,26,""
420,prime/fall-2015/article/SK2.jpg,10,26,""
395,prime/fall-2015/article/editors-fall2015.jpg,10,72,""
421,prime/winter-2016/article/AYU_1463.jpg,11,17,""
422,prime/winter-2016/article/yt-prime-2016.png,11,,""
423,prime/winter-2016/article/AYU_0475-732x488.jpg,11,26,""
424,prime/winter-2016/article/AYU_0243-732x488.jpg,11,26,""
425,prime/winter-2016/article/AYU_0259-732x488.jpg,11,26,""
426,prime/winter-2016/article/AYU_0524-732x488.jpg,11,26,""
427,prime/winter-2016/article/AYU_0538-732x488.jpg,11,26,""
428,prime/winter-2016/article/AYU_0559-732x488.jpg,11,26,""
429,prime/winter-2016/article/AYU_0572-732x488.jpg,11,26,""
430,prime/winter-2016/article/AYU_0574-732x488.jpg,11,26,""
431,prime/winter-2016/article/AYU_0587-732x488.jpg,11,26,""
432,prime/winter-2016/article/prime.coffee.online-01.png,11,75,""
433,prime/winter-2016/article/prime.coffee.online-02.png,11,75,""
434,prime/winter-2016/article/prime.coffee.online-03.png,11,75,""
436,prime/winter-2016/article/prime.coffee.online-04.png,11,75,""
437,prime/winter-2016/article/prime.coffee.online-05.png,11,75,""
438,prime/winter-2016/article/prime.coffee.online-06.png,11,75,""
439,prime/winter-2016/article/prime.coffee.online-07.png,11,75,""
441,prime/winter-2016/article/prime.coffee.online-08.png,11,75,""
442,prime/winter-2016/article/prime.coffee.online-09.png,11,75,""
443,prime/spring-2016/article/AYU-7092-web.jpg,12,79,""
444,prime/spring-2016/article/AYU-7061.jpg,12,79,""
445,prime/spring-2016/article/AYU-7061-web.jpg,12,79,""
446,prime/spring-2016/article/AYU-1-web.jpg,12,79,""
447,prime/spring-2016/article/2016_05_06_16_04_38.pdf001.jpg,12,81,""
448,prime/spring-2016/article/2016_05_06_16_04_38.pdf003.jpg,12,81,""
449,prime/spring-2016/article/11062547_10207556268762242_3498662919168932964_n.jpg,12,81,""
450,prime/spring-2016/article/web.AYU_9708.jpg,12,17,""
451,prime/spring-2016/article/web.AYU_9019.jpg,12,17,""
452,prime/spring-2016/article/web.AYU_9607.jpg,12,17,""
453,prime/spring-2016/article/web.AYU_9442.jpg,12,17,""
454,prime/spring-2016/article/web.AYU_9753.jpg,12,17,""
455,prime/spring-2016/article/web.AYU_9718.jpg,12,17,""
456,prime/spring-2016/article/web.AYU_0007.jpg,12,83,""
457,prime/spring-2016/article/webAYU_0126.jpg,12,83,""
458,prime/spring-2016/article/web.AYU_0229.jpg,12,83,""
459,prime/spring-2016/article/web.AYU_0328.jpg,12,83,""
460,prime/spring-2016/article/web.AYU_0431.jpg,12,83,""
461,prime/spring-2016/article/webAYU_7935.jpg,12,17,""
462,prime/spring-2016/article/DSC_0651-web.jpg,12,83,""
463,prime/spring-2016/article/DSC_0814-web.jpg,12,83,""
464,prime/spring-2016/article/DSC_0844-web.jpg,12,83,""
465,prime/spring-2016/article/DSC_0897-web.jpg,12,83,""
466,prime/spring-2016/article/DSC_0914-web.jpg,12,83,""
467,prime/spring-2016/article/DSC_0981-web.jpg,12,83,""
468,prime/spring-2016/article/webIMG_1031.jpg,12,26,""
469,prime/spring-2016/article/webIMG_1054.jpg,12,26,""
470,prime/spring-2016/article/webIMG_1062.jpg,12,26,""
471,prime/spring-2016/article/webIMG_1090.jpg,12,26,""
472,prime/spring-2016/article/webIMG_1096.jpg,12,26,""
473,prime/spring-2016/article/webIMG_1105.jpg,12,26,""
474,prime/spring-2016/article/web.AYU_9658.jpg,12,17,""
482,prime/spring-2016/article/ingredients.jpg,12,89,""
483,prime/spring-2016/article/webDSC_0780.jpg,12,89,""
484,prime/spring-2016/article/1.jpg,12,89,""
485,prime/spring-2016/article/2.jpg,12,89,""
486,prime/spring-2016/article/3.jpg,12,89,""
487,prime/spring-2016/article/webDSC_0857.jpg,12,89,""
488,prime/spring-2016/article/webDSC_0108.jpg,12,89,""
489,prime/spring-2016/article/webDSC_0130.jpg,12,89,""
476,prime/spring-2016/article/web2.edit_z6RcHyK.jpg,12,90,""
477,prime/spring-2016/article/web3.edit.jpg,12,90,""
478,prime/spring-2016/article/web5.edit.jpg,12,90,""
479,prime/spring-2016/article/web8.edit.jpg,12,90,""
480,prime/spring-2016/article/web12.edit.jpg,12,90,""
481,prime/spring-2016/article/web13.edit.jpg,12,90,""
490,prime/fall-2016/article/web.wildlife.MB.jpg,13,24,""
491,prime/fall-2016/article/web.pr.wildlife2.MB.jpg,13,24,""
492,prime/fall-2016/article/web.pr.wildlife4.MB.jpg,13,24,""
493,prime/fall-2016/article/prime.exoticanimal.fall-01.png,13,24,""
494,prime/fall-2016/article/web.pr.botanical.bambooman2.HY.jpg,13,83,""
495,prime/fall-2016/article/web.Pr.botanical.bench.MRK.jpg,13,72,""
496,prime/fall-2016/article/web.pr.botanical.garden.HY.jpg,13,83,""
497,prime/fall-2016/article/web.Pr.botanical.gardenman.MRK.jpg,13,72,""
498,prime/fall-2016/article/web.Pr.botanical.ladies2.MRK.jpg,13,83,""
499,prime/fall-2016/article/AYU_8792.jpg,13,17,""
501,prime/fall-2016/article/AYU_8774.jpg,13,17,""
502,prime/fall-2016/article/AYU_8686.jpg,13,17,""
503,prime/fall-2016/article/web.pr.joshuatree4.Hayley.jpg,13,71,""
504,prime/fall-2016/article/web.pr.joshuatree3.OE.jpg,13,92,""
505,prime/fall-2016/article/web.pr.joshuatree2.Hayley(1).jpg,13,71,""
506,prime/fall-2016/article/web.pr.joshuatree2.OE.jpg,13,92,""
507,prime/fall-2016/article/web.pr.joshuatree3.Hayley.jpg,13,71,""
508,prime/fall-2016/article/web.pr.joshuatree.OE.jpg,13,92,""
509,prime/fall-2016/article/web.pr.owen.One.JHu.jpg,13,98,""
510,prime/fall-2016/article/web.pr.Owen1.Courtesy.jpg,13,,""
511,prime/fall-2016/article/ROME4.jpg,13,81,""
512,prime/fall-2016/article/DCwoman (1).jpg,13,93,""
513,prime/fall-2016/article/web.abroad.Washington.Claire.jpg,13,93,""
514,prime/fall-2016/article/web.abroad.Lindsay(1).jpg,13,81,""
515,prime/fall-2016/article/Copy of web.prime.StreetPerformers.PicE.JHan.jpg,13,94,""
516,prime/fall-2016/article/Copy of web.prime.StreetPerformers.PicF.JHan.jpg,13,94,""
517,prime/fall-2016/article/Copy of web.prime.StreetPerformers.PicC.JHan.jpg,13,94,""
518,prime/fall-2016/article/Copy of web.prime.StreetPerformers.PicB.JHan.jpg,13,94,""
519,prime/fall-2016/article/web.prime.lifestyle.recipe.PicC.JHu.jpg,13,98,""
520,prime/fall-2016/article/web.prime.lifestyle.recipe.PicK.JHu.jpg,13,98,""
521,prime/fall-2016/article/web.prime.lifestyle.recipe.PicO.JessicaChan.jpg,13,84,""
522,prime/fall-2016/article/AYU_8571.jpg,13,17,""
523,prime/fall-2016/article/AYU_8671.jpg,13,17,""
524,prime/fall-2016/article/AYU_8564.jpg,13,17,""
525,prime/fall-2016/article/AYU_9582.jpg,13,17,""
526,prime/fall-2016/article/web.prime. london.PicD.JessicaChan.jpg,13,99,""
527,prime/fall-2016/article/web.pr.wildlife1.MB.jpg,13,24,""
528,prime/fall-2016/article/web.pr.editors.aYeo.jpg,13,35,""
529,prime/fall-2016/article/web.Pr.botanical.bamboo.MRK.jpg,13,72,""
534,prime/winter-2017/article/webfullresAYEO0361.jpg,14,26,""
535,prime/winter-2017/article/webfullresAYEO0424.jpg,14,26,""
536,prime/winter-2017/article/AYEO9591.jpg,14,26,""
537,prime/winter-2017/article/AYEO0389.jpg,14,26,""
538,prime/winter-2017/article/AYEO9571.jpg,14,26,""
539,prime/winter-2017/article/AYEO9569.jpg,14,26,""
540,prime/winter-2017/article/web.pr.cityguide.ER.jpg,14,104,""
541,prime/winter-2017/article/web.pr.cityguide.ER1.jpg,14,104,""
542,prime/winter-2017/article/web.pr.cityguide.ER2.jpg,14,104,""
543,prime/winter-2017/article/web.pr.cityguide.ER3.jpg,14,104,""
544,prime/winter-2017/article/web.pr.cityguide.ER5.jpg,14,104,""
545,prime/winter-2017/article/web.pr.cityguide.ER6.jpg,14,104,""
546,prime/winter-2017/article/web.pr.cityguide.ER7.jpg,14,104,""
547,prime/winter-2017/article/web.pr.cityguide.ER8.jpg,14,104,""
548,prime/winter-2017/article/web.pr.cityguide.ER9.jpg,14,104,""
549,prime/winter-2017/article/web.pr.cityguide.ER10.jpg,14,104,""
550,prime/winter-2017/article/web.pr.cityguide.ER11.jpg,14,104,""
551,prime/winter-2017/article/web.pr.cityguide.ER12.jpg,14,104,""
552,prime/winter-2017/article/web.pr.cityguide.ER13.jpg,14,104,""
553,prime/winter-2017/article/web.pr.cityguide.ER14.jpg,14,104,""
554,prime/winter-2017/article/prime.Bain1.MP.jpg,14,102,""
555,prime/winter-2017/article/prime.Bain2.MP.jpg,14,102,""
556,prime/winter-2017/article/prime.Bain3.MP 2.jpg,14,102,""
557,prime/winter-2017/article/prime.spread.MP.jpg,14,102,""
558,prime/winter-2017/article/prime.Winn1.MP.jpg,14,102,""
559,prime/winter-2017/article/prime.Winn2.MP.jpg,14,102,""
560,prime/winter-2017/article/prime.Winn3.MP.jpg,14,102,""
561,prime/winter-2017/article/AYEO0060.jpg,14,23,""
562,prime/winter-2017/article/AYEO0078.jpg,14,23,""
563,prime/winter-2017/article/AYEO0097.jpg,14,23,""
564,prime/winter-2017/article/AYEO0123.jpg,14,23,""
565,prime/winter-2017/article/AYEO0129.jpg,14,23,""
566,prime/winter-2017/article/AYEO0151.jpg,14,23,""
567,prime/winter-2017/article/AYEO0173.jpg,14,23,""
568,prime/winter-2017/article/AYEO0194.jpg,14,23,""
569,prime/winter-2017/article/AYEO0205.jpg,14,23,""
570,prime/winter-2017/article/AYEO0209.jpg,14,23,""
571,prime/winter-2017/article/AYEO0275.jpg,14,23,""
572,prime/winter-2017/article/web.pr.Umbreen.MB.jpg,14,24,""
574,prime/winter-2017/article/web.pr.Umbreen.MB2.jpg,14,24,""
573,prime/winter-2017/article/web.pr.Umbreen.MB1.jpg,14,24,""
575,prime/winter-2017/article/letter_illo.png,14,106,""
576,prime/winter-2017/article/web.pr.recipe.1.HB.jpg,14,108,""
577,prime/winter-2017/article/web.pr.recipe.2.HB.jpg,14,108,""
578,prime/winter-2017/article/web.pr.recipe.3.HB.jpg,14,108,""
579,prime/winter-2017/article/web.pr.recipe.4.HB.jpg,14,108,""
580,prime/winter-2017/article/web.pr.recipe.5.HB.jpg,14,108,""
581,prime/winter-2017/article/web.pr.recipe.6.HB.jpg,14,108,""
582,prime/winter-2017/article/web.pr.recipe.7.HB.jpg,14,108,""
583,prime/winter-2017/article/web.pr.recipe.8.HB.jpg,14,108,""
584,prime/winter-2017/article/web.pr.recipe.9.HB.jpg,14,108,""
585,prime/winter-2017/article/web.pr.recipe.10.HB.jpg,14,108,""
586,prime/winter-2017/article/web.pr.recipe.11.HB.jpg,14,108,""
587,prime/winter-2017/article/web.pr.recipe.12.HB.jpg,14,108,""
588,prime/winter-2017/article/web.pr.diy.MRK.jpg,14,83,""
589,prime/winter-2017/article/web.pr.diy.MRK1.jpg,14,83,""
590,prime/winter-2017/article/web.pr.diy.MRK2.jpg,14,83,""
591,prime/winter-2017/article/web.pr.diy.MRK3.jpg,14,83,""
592,prime/winter-2017/article/web.pr.diy.MRK4.jpg,14,83,""
593,prime/winter-2017/article/web.pr.diy.MRK5.jpg,14,83,""
594,prime/winter-2017/article/web.pr.diy.MRK6.jpg,14,83,""
595,prime/winter-2017/article/DSC_6551.jpg,14,39,""
598,prime/winter-2017/article/AYEO0129_u0bubCv.jpg,14,35,""
596,prime/winter-2017/article/AYEO0225.jpg,14,23,""
599,prime/spring-2017/article/web.kelly.Jhan.jpg,15,94,""
600,prime/spring-2017/article/web.prime.flowermarket.ER.jpg,15,104,""
601,prime/spring-2017/article/web.prime.flowermarket.ER_1.jpg,15,104,""
602,prime/spring-2017/article/web.prime.flowermarket.ER_2.jpg,15,104,""
603,prime/spring-2017/article/web.prime.flowermarket.ER_3.jpg,15,104,""
604,prime/spring-2017/article/web.prime.flowermarket.ER_4.jpg,15,104,""
605,prime/spring-2017/article/web.prime.flowermarket.ER_5.jpg,15,104,""
606,prime/spring-2017/article/web.tuanh.KMay.jpg,15,109,""
609,prime/spring-2017/article/web.tuanh.picD.jpg,15,,""
608,prime/spring-2017/article/web.tuanh.picC.jpg,15,,""
607,prime/spring-2017/article/web.tuanh.picB.jpg,15,,""
610,prime/spring-2017/article/dbcoffee-cup.png,15,110,""
611,prime/spring-2017/article/dbcoffee-cup_z6Jhyxr.png,15,110,""
612,prime/spring-2017/article/web.wall.LW.jpg,15,111,""
613,prime/spring-2017/article/web.wall1.LW.jpg,15,111,""
614,prime/spring-2017/article/web.wall2.LW.jpg,15,111,""
615,prime/spring-2017/article/web.wall3.LW.jpg,15,111,""
616,prime/spring-2017/article/web.wall4.LW.jpg,15,111,""
617,prime/spring-2017/article/web.prime.recipe.picA.jpg,15,83,""
618,prime/spring-2017/article/web.prime.recipe.picE.jpg,15,83,""
619,prime/spring-2017/article/web.prime.recipe.picF.jpg,15,83,""
620,prime/spring-2017/article/web.prime.recipe.picI.jpg,15,83,""
621,prime/spring-2017/article/web.prime.recipe.picI_c9DqviZ.jpg,15,83,""
622,prime/spring-2017/article/web.prime.recipe.picJ.jpg,15,83,""
623,prime/spring-2017/article/web.prime.recipe.picK.jpg,15,83,""
624,prime/spring-2017/article/web.prime.hike.la.picA.OE.jpg,15,92,""
625,prime/spring-2017/article/web.prime.hike.la.picB.OE.jpg,15,92,""
626,prime/spring-2017/article/web.prime.hike.la.picC.OE.jpg,15,92,""
627,prime/spring-2017/article/web.prime.hike.la.picD.OE.jpg,15,92,""
628,prime/spring-2017/article/web.prime.hike.la.picE.OE.jpg,15,92,""
629,prime/spring-2017/article/web.prime.hike.la.picF.OE.jpg,15,92,""
630,prime/spring-2017/article/web.prime.diy.flowerpressing.MRK.picA.jpg,15,83,""
631,prime/spring-2017/article/web.prime.diy.flowerpressing.MRK.picB.jpg,15,83,""
632,prime/spring-2017/article/web.prime.diy.flowerpressing.MRK.picC.jpg,15,83,""
633,prime/spring-2017/article/web.prime.diy.flowerpressing.MRK.picD.jpg,15,83,""
634,prime/spring-2017/article/web.prime.diy.flowerpressing.MRK.picE.jpg,15,83,""
635,prime/spring-2017/article/web.prime.diy.flowerpressing.MRK.picF.jpg,15,83,""
636,prime/spring-2017/article/Tacos.jpg,15,112,""
637,prime/spring-2017/article/Tacos_1.jpg,15,112,""
638,prime/spring-2017/article/Tacos_2.jpg,15,112,""
639,prime/spring-2017/article/Tacos_3.jpg,15,112,""
640,prime/spring-2017/article/Tacos_4.jpg,15,112,""
641,prime/spring-2017/article/Tacos_5.jpg,15,112,""
642,prime/spring-2017/article/Tacos_6.jpg,15,112,""
643,prime/spring-2017/article/Tacos_7.jpg,15,112,""
644,prime/spring-2017/article/web.prime.malibu.picA.MRK.jpg,15,83,""
645,prime/spring-2017/article/web.prime.malibu.picB.MRK.jpg,15,83,""
646,prime/spring-2017/article/web.prime.malibu.picC.MRK.jpg,15,83,""
647,prime/spring-2017/article/web.prime.malibu.picD.MRK.jpg,15,83,""
648,prime/spring-2017/article/web.prime.malibu.picE.MRK.jpg,15,83,""
649,prime/spring-2017/article/web.prime.malibu.picF.MRK.jpg,15,83,""
650,prime/spring-2017/article/web.prime.malibu.picG.MRK.jpg,15,83,""
651,prime/spring-2017/article/web.prime.malibu.picH.MRK.jpg,15,83,""
652,prime/spring-2017/article/prime.coffeeshops_1024.png,15,75,""
653,prime/spring-2017/article/efren1_720.jpg,15,24,""
654,prime/spring-2017/article/efren2_720.jpg,15,24,""
655,prime/spring-2017/article/efren3_720.jpg,15,24,""
656,prime/spring-2017/article/efren4_720.jpg,15,24,""
657,prime/spring-2017/article/IMG_7274.JPG,15,120,""
658,prime/spring-2017/article/web.prime.hauntedhayride.HB.jpg,15,108,""
659,prime/spring-2017/article/web.prime.halloween.SH.jpg,15,122,""
